date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:44:03	385/385	---M-Z	200	added ('OK')	text/javascript	etag:%22181-638ec1832b3ea-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/form-validation.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/form-validation.init.js	(from https://themesdesign.in/tocly/layouts/form-validation.html)
19:44:04	14966/14966	---M-Z	200	added ('OK')	text/css	etag:%223a76-638ec18394b69-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/select2/css/select2.min.css	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/select2/css/select2.min.css	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
19:44:04	15731/15731	---M-Z	200	added ('OK')	text/css	etag:%223d73-638ec1833502a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
19:44:05	10063/10063	---M-Z	200	added ('OK')	text/css	etag:%22274f-638ec18395b09-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.css	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.css	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
19:44:05	444/444	---M-Z	200	added ('OK')	text/css	etag:%221bc-638ec18336f6a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
19:44:06	70851/70851	---M-Z	200	added ('OK')	text/javascript	etag:%22114c3-638ec18395b09-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/select2/js/select2.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/select2/js/select2.min.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
19:44:07	33693/33693	---M-Z	200	added ('OK')	text/javascript	etag:%22839d-638ec1833502a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
19:44:07	36053/36053	---M-Z	200	added ('OK')	text/javascript	etag:%228cd5-638ec18395b09-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
19:44:08	11284/11284	---M-Z	200	added ('OK')	text/javascript	etag:%222c14-638ec18336f6a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
19:44:08	8143/8143	---M-Z	200	added ('OK')	text/javascript	etag:%221fcf-638ec1832e2ca-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/admin-resources/bootstrap-filestyle/bootstrap-filestyle.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/admin-resources/bootstrap-filestyle/bootstrap-filestyle.min.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
19:44:08	8424/8424	---M-Z	200	added ('OK')	text/javascript	etag:%2220e8-638ec18336f6a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
19:44:09	6476/6476	---M-Z	200	added ('OK')	text/javascript	etag:%22194c-638ec1832b3ea-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/form-advanced.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/form-advanced.init.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
19:44:09	817/817	---M-Z	200	added ('OK')	text/css	etag:%22331-638ec183b2fc9-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/twitter-bootstrap-wizard/prettify.css	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/twitter-bootstrap-wizard/prettify.css	(from https://themesdesign.in/tocly/layouts/form-wizard.html)
19:44:10	5988/5988	---M-Z	200	added ('OK')	text/javascript	etag:%221764-638ec183b2fc9-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/twitter-bootstrap-wizard/jquery.bootstrap.wizard.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/twitter-bootstrap-wizard/jquery.bootstrap.wizard.min.js	(from https://themesdesign.in/tocly/layouts/form-wizard.html)
19:44:10	13631/13631	---M-Z	200	added ('OK')	text/javascript	etag:%22353f-638ec183b2fc9-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/twitter-bootstrap-wizard/prettify.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/twitter-bootstrap-wizard/prettify.js	(from https://themesdesign.in/tocly/layouts/form-wizard.html)
19:44:11	279/279	---M-Z	200	added ('OK')	text/javascript	etag:%22117-638ec1832b3ea-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/form-wizard.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/form-wizard.init.js	(from https://themesdesign.in/tocly/layouts/form-wizard.html)
19:44:11	5395/5395	---M-Z	200	added ('OK')	text/css	etag:%221513-638ec1833adea-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:12	3495/3495	---M-Z	200	added ('OK')	text/css	etag:%22da7-638ec1833bd8a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons-bs4/css/buttons.bootstrap4.min.css	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons-bs4/css/buttons.bootstrap4.min.css	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:12	4154/4154	---M-Z	200	added ('OK')	text/css	etag:%22103a-638ec1833ec6a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-select-bs4/css//select.bootstrap4.min.css	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-select-bs4/css/select.bootstrap4.min.css	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:12	4162/4162	---M-Z	200	added ('OK')	text/css	etag:%221042-638ec1833dcca-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:13	83581/83581	---M-Z	200	added ('OK')	text/javascript	etag:%221467d-638ec1833fc0a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:15	2094/2094	---M-Z	200	added ('OK')	text/javascript	etag:%2282e-638ec1833adea-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:15	19799/19799	---M-Z	200	added ('OK')	text/javascript	etag:%224d57-638ec1833cd2a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:16	1043/1043	---M-Z	200	added ('OK')	text/javascript	etag:%22413-638ec1833bd8a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons-bs4/js/buttons.bootstrap4.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons-bs4/js/buttons.bootstrap4.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:16	97630/97630	---M-Z	200	added ('OK')	text/javascript	etag:%2217d5e-638ec18359249-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/jszip/jszip.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/jszip/jszip.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:20	24800/24800	---M-Z	200	added ('OK')	text/javascript	etag:%2260e0-638ec1833cd2a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:20	1390438/1390438	---MCZ	200	added ('OK')	text/javascript	etag:%22153766-638ec18392c29-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/pdfmake/build/pdfmake.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/pdfmake/build/pdfmake.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:21	828560/828560	---MCZ	200	added ('OK')	text/javascript	etag:%22ca490-638ec18394b69-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/pdfmake/build/vfs_fonts.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/pdfmake/build/vfs_fonts.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:21	2212/2212	---M-Z	200	added ('OK')	text/javascript	etag:%228a4-638ec1833cd2a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/buttons.print.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/buttons.print.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:21	2796/2796	---M-Z	200	added ('OK')	text/javascript	etag:%22aec-638ec1833bd8a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/buttons.colVis.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/buttons.colVis.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:22	10761/10761	---M-Z	200	added ('OK')	text/javascript	etag:%222a09-638ec1833dcca-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-keytable/js/dataTables.keyTable.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-keytable/js/dataTables.keyTable.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:22	12062/12062	---M-Z	200	added ('OK')	text/javascript	etag:%222f1e-638ec1833ec6a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-select/js/dataTables.select.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-select/js/dataTables.select.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:23	13968/13968	---M-Z	200	added ('OK')	text/javascript	etag:%223690-638ec1833dcca-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:23	1244/1244	---M-Z	200	added ('OK')	text/javascript	etag:%224dc-638ec1833dcca-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:24	2584/2584	---M-Z	200	added ('OK')	text/javascript	etag:%22a18-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/datatables.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/datatables.init.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
19:44:24	278/278	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Jun%202026%2016:44:25%20GMT	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-autoFill-bs4/css/autoFill.bootstrap4.min.css	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-autoFill-bs4/css/autoFill.bootstrap4.min.css	(from https://themesdesign.in/tocly/layouts/tables-editable.html)
19:44:26	235/235	---M-Z	200	added ('OK')	text/css	etag:%22eb-638ec1833cd2a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-keytable-bs4/css/keyTable.bootstrap4.min.css	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/datatables.net-keytable-bs4/css/keyTable.bootstrap4.min.css	(from https://themesdesign.in/tocly/layouts/tables-editable.html)
19:44:27	1988/1988	---M-Z	200	added ('OK')	text/javascript	etag:%227c4-638ec18396aa9-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/table-edits/build/table-edits.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/table-edits/build/table-edits.min.js	(from https://themesdesign.in/tocly/layouts/tables-editable.html)
19:44:27	506/506	---M-Z	200	added ('OK')	text/javascript	etag:%221fa-638ec1832c38a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/table-editable.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/table-editable.init.js	(from https://themesdesign.in/tocly/layouts/tables-editable.html)
19:44:29	6010/6010	---M--	200	added ('OK')	application/javascript	etag:%2269eb5720-177a%22	https://apexcharts.com/samples/assets/stock-prices.js	C:/xampp/htdocs/announcement/advDash/apexcharts.com/samples/assets/stock-prices.js	(from https://themesdesign.in/tocly/layouts/charts-line.html)
19:44:29	14757/14757	---M-Z	200	added ('OK')	text/javascript	etag:%2239a5-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-line.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-line.init.js	(from https://themesdesign.in/tocly/layouts/charts-line.html)
19:44:30	20970/20970	---M--	200	added ('OK')	application/javascript	etag:%2269eb5720-51ea%22	https://apexcharts.com/samples/assets/github-data.js	C:/xampp/htdocs/announcement/advDash/apexcharts.com/samples/assets/github-data.js	(from https://themesdesign.in/tocly/layouts/charts-area.html)
19:44:31	23541/23541	---M--	200	added ('OK')	application/javascript	etag:%2269eb5720-5bf5%22	https://apexcharts.com/samples/assets/irregular-data-series.js	C:/xampp/htdocs/announcement/advDash/apexcharts.com/samples/assets/irregular-data-series.js	(from https://themesdesign.in/tocly/layouts/charts-area.html)
19:44:32	13912/13912	---M-Z	200	added ('OK')	text/javascript	etag:%223658-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-area.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-area.init.js	(from https://themesdesign.in/tocly/layouts/charts-area.html)
19:44:32	6385/6385	---M-Z	200	added ('OK')	text/javascript	etag:%2218f1-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-column.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-column.init.js	(from https://themesdesign.in/tocly/layouts/charts-column.html)
19:44:33	7882/7882	---M-Z	200	added ('OK')	text/javascript	etag:%221eca-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-bar.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-bar.init.js	(from https://themesdesign.in/tocly/layouts/charts-bar.html)
19:44:33	3771/3771	---M-Z	200	added ('OK')	text/javascript	etag:%22ebb-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-mixed.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-mixed.init.js	(from https://themesdesign.in/tocly/layouts/charts-mixed.html)
19:44:39	4249/4249	---M-Z	200	added ('OK')	text/javascript	etag:%221099-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-timeline.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-timeline.init.js	(from https://themesdesign.in/tocly/layouts/charts-timeline.html)
19:44:40	21962/21962	---M--	200	added ('OK')	application/javascript	etag:%2269eb5720-55ca%22	https://apexcharts.com/samples/assets/ohlc.js	C:/xampp/htdocs/announcement/advDash/apexcharts.com/samples/assets/ohlc.js	(from https://themesdesign.in/tocly/layouts/charts-candlestick.html)
19:44:41	6554/6554	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2004%20May%202020%2016:09:23%20GMT	https://cdnjs.cloudflare.com/ajax/libs/dayjs/1.8.17/dayjs.min.js	C:/xampp/htdocs/announcement/advDash/cdnjs.cloudflare.com/ajax/libs/dayjs/1.8.17/dayjs.min.js	(from https://themesdesign.in/tocly/layouts/charts-candlestick.html)
19:44:42	8944/8944	---M-Z	200	added ('OK')	text/javascript	etag:%2222f0-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-candlestick.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-candlestick.init.js	(from https://themesdesign.in/tocly/layouts/charts-candlestick.html)
19:44:42	1602/1602	---M-Z	200	added ('OK')	text/javascript	etag:%22642-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-boxplot.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-boxplot.init.js	(from https://themesdesign.in/tocly/layouts/charts-boxplot.html)
19:44:42	1712/1712	---M-Z	200	added ('OK')	text/javascript	etag:%226b0-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-bubble.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-bubble.init.js	(from https://themesdesign.in/tocly/layouts/charts-bubble.html)
19:44:43	3170/3170	---M-Z	200	added ('OK')	text/javascript	etag:%22c62-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-scatter.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-scatter.init.js	(from https://themesdesign.in/tocly/layouts/charts-scatter.html)
19:44:43	4483/4483	---M-Z	200	added ('OK')	text/javascript	etag:%221183-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-heatmap.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-heatmap.init.js	(from https://themesdesign.in/tocly/layouts/charts-heatmap.html)
19:44:45	2362/2362	---M-Z	200	added ('OK')	text/javascript	etag:%2293a-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-treemap.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-treemap.init.js	(from https://themesdesign.in/tocly/layouts/charts-treemap.html)
19:44:45	3977/3977	---M-Z	200	added ('OK')	text/javascript	etag:%22f89-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-pie.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-pie.init.js	(from https://themesdesign.in/tocly/layouts/charts-pie.html)
19:44:46	3225/3225	---M-Z	200	added ('OK')	text/javascript	etag:%22c99-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-radialbar.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-radialbar.init.js	(from https://themesdesign.in/tocly/layouts/charts-radialbar.html)
19:44:46	1392/1392	---M-Z	200	added ('OK')	text/javascript	etag:%22570-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-radar.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-radar.init.js	(from https://themesdesign.in/tocly/layouts/charts-radar.html)
19:44:47	940/940	---M-Z	200	added ('OK')	text/javascript	etag:%223ac-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-polararea.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/apexcharts-polararea.init.js	(from https://themesdesign.in/tocly/layouts/charts-polararea.html)
19:44:50	8341/8341	---M-Z	200	added ('OK')	text/javascript	etag:%222095-638ec1832a44a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/echarts.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/echarts.init.js	(from https://themesdesign.in/tocly/layouts/charts-echart.html)
19:44:50	1030855/1030855	---MCZ	200	added ('OK')	text/javascript	etag:%22fbac7-638ec1834d6ca-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/echarts/echarts.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/echarts/echarts.min.js	(from https://themesdesign.in/tocly/layouts/charts-echart.html)
19:44:52	56011/56011	---M-Z	200	added ('OK')	text/javascript	etag:%22dacb-638ec1832c38a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/remix-icons-list.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/remix-icons-list.js	(from https://themesdesign.in/tocly/layouts/icons-remix.html)
19:44:56	314462/314462	---M-Z	200	added ('OK')	text/javascript	etag:%224cc5e-638ec1832c38a-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/materialdesign.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/materialdesign.init.js	(from https://themesdesign.in/tocly/layouts/icons-materialdesign.html)
19:45:00	31936/31936	---M-Z	200	added ('OK')	text/javascript	etag:%227cc0-638ec1834f60a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/gmaps/gmaps.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/gmaps/gmaps.min.js	(from https://themesdesign.in/tocly/layouts/maps-google.html)
19:45:07	987/987	---M-Z	200	added ('OK')	text/javascript	etag:%223db-638ec1832b3ea-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/gmaps.init.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/js/pages/gmaps.init.js	(from https://themesdesign.in/tocly/layouts/maps-google.html)
19:45:10	692/692	---M-Z	200	added ('OK')	text/css	etag:%222b4-638ec1832e2ca-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.css	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.css	(from https://themesdesign.in/tocly/layouts/maps-vector.html)
19:45:14	33323/33323	---M-Z	200	added ('OK')	text/javascript	etag:%22822b-638ec1832e2ca-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/jquery-jvectormap-1.2.2.min.js	(from https://themesdesign.in/tocly/layouts/maps-vector.html)
19:45:15	144313/144313	---M-Z	200	added ('OK')	text/javascript	etag:%22233b9-638ec1833020a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-world-mill-en.js	(from https://themesdesign.in/tocly/layouts/maps-vector.html)
19:45:17	130780/130780	---M-Z	200	added ('OK')	text/javascript	etag:%221fedc-638ec1833020a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-merc-en.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-us-merc-en.js	(from https://themesdesign.in/tocly/layouts/maps-vector.html)
19:45:17	141209/141209	---M-Z	200	added ('OK')	text/javascript	etag:%2222799-638ec1833020a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-in-mill-en.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-in-mill-en.js	(from https://themesdesign.in/tocly/layouts/maps-vector.html)
19:45:18	33856/33856	---M-Z	200	added ('OK')	text/javascript	etag:%228440-638ec1832f26a-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-au-mill-en.js	C:/xampp/htdocs/announcement/advDash/themesdesign.in/tocly/layouts/assets/libs/admin-resources/jquery.vectormap/maps/jquery-jvectormap-au-mill-en.js	(from https://themesdesign.in/tocly/layouts/maps-vector.html)
